"Kitsune Dawnblade","Kitsune Dawnblade"
"Kitsune Loreweaver","Kitsune Loreweaver"
"Michiko Konda, Truth Seeker","Michiko Konda, Truth Seeker"
"Moonwing Moth","Moonwing Moth"
"Nikko-Onna","Nikko-Onna"
"Plow Through Reito","Plow Through Reito"
"Presence of the Wise","Presence of the Wise"
"Promise of Bunrei","Promise of Bunrei"
"Pure Intentions","Pure Intentions"
"Reverence","Reverence"
"Rune-Tail, Kitsune Ascendant","Rune-Tail, Kitsune Ascendant"
"Rune-Tail's Essence","Rune-Tail's Essence"
"Shinen of Stars' Light","Shinen of Stars' Light"
"Spiritual Visit","Spiritual Visit"
"Torii Watchward","Torii Watchward"
"Cloudhoof Kirin","Cloudhoof Kirin"
"Cut the Earthly Bond","Cut the Earthly Bond"
"Descendant of Soramaro","Descendant of Soramaro"
"Dreamcatcher","Dreamcatcher"
"Erayo, Soratami Ascendant","Erayo, Soratami Ascendant"
"Erayo's Essence","Erayo's Essence"
"Eternal Dominion","Eternal Dominion"
"Evermind","Evermind"
"Freed from the Real","Freed from the Real"
"Ghost-Lit Warder","Ghost-Lit Warder"
"Ideas Unbound","Ideas Unbound"
"Kaho, Minamo Historian","Kaho, Minamo Historian"
"Kami of the Crescent Moon","Kami of the Crescent Moon"
"Kiri-Onna","Kiri-Onna"
"Meishin, the Mind Cage","Meishin, the Mind Cage"
"Minamo Scrollkeeper","Minamo Scrollkeeper"
"Moonbow Illusionist","Moonbow Illusionist"
"Murmurs from Beyond","Murmurs from Beyond"
"Oboro Breezecaller","Oboro Breezecaller"
"Oboro Envoy","Oboro Envoy"
"Oppressive Will","Oppressive Will"
"Overwhelming Intellect","Overwhelming Intellect"
"Rushing-Tide Zubera","Rushing-Tide Zubera"
"Sakashima the Impostor","Sakashima the Impostor"
"Secretkeeper","Secretkeeper"
"Shape Stealer","Shape Stealer"
"Shifting Borders","Shifting Borders"
"Shinen of Flight's Wings","Shinen of Flight's Wings"
"Soramaro, First to Dream","Soramaro, First to Dream"
"Trusted Advisor","Trusted Advisor"
"Twincast","Twincast"
"Akuta, Born of Ash","Akuta, Born of Ash"
"Choice of Damnations","Choice of Damnations"
"Death Denied","Death Denied"
"Death of a Thousand Stings","Death of a Thousand Stings"
"Deathknell Kami","Deathknell Kami"
"Deathmask Nezumi","Deathmask Nezumi"
"Exile into Darkness","Exile into Darkness"
"Footsteps of the Goryo","Footsteps of the Goryo"
"Ghost-Lit Stalker","Ghost-Lit Stalker"
"Gnat Miser","Gnat Miser"
"Hand of Cruelty","Hand of Cruelty"
"Infernal Kirin","Infernal Kirin"
"Kagemaro, First to Suffer","Kagemaro, First to Suffer"
"Kagemaro's Clutch","Kagemaro's Clutch"
"Kami of Empty Graves","Kami of Empty Graves"
"Kemuri-Onna","Kemuri-Onna"
"Kiku's Shadow","Kiku's Shadow"
"Kuon, Ogre Ascendant","Kuon, Ogre Ascendant"
"Kuon's Essence","Kuon's Essence"
"Kuro's Taken","Kuro's Taken"
"Locust Miser","Locust Miser"
"Maga, Traitor to Mortals","Maga, Traitor to Mortals"
"Measure of Wickedness","Measure of Wickedness"
"Neverending Torment","Neverending Torment"
"One with Nothing","One with Nothing"
"Pain's Reward","Pain's Reward"
"Raving Oni-Slave","Raving Oni-Slave"
"Razorjaw Oni","Razorjaw Oni"
"Shinen of Fear's Chill","Shinen of Fear's Chill"
"Sink into Takenuma","Sink into Takenuma"
"Skull Collector","Skull Collector"
"Adamaro, First to Desire","Adamaro, First to Desire"
"Akki Drillmaster","Akki Drillmaster"
"Akki Underling","Akki Underling"
"Barrel Down Sokenzan","Barrel Down Sokenzan"
"Burning-Eye Zubera","Burning-Eye Zubera"
"Captive Flame","Captive Flame"
"Feral Lightning","Feral Lightning"
"Gaze of Adamaro","Gaze of Adamaro"
"Glitterfang","Glitterfang"
"Godo's Irregulars","Godo's Irregulars"
"Hidetsugu's Second Rite","Hidetsugu's Second Rite"
"Homura, Human Ascendant","Homura, Human Ascendant"
"Homura's Essence","Homura's Essence"
"Iizuka the Ruthless","Iizuka the Ruthless"
"Inner Fire","Inner Fire"
"Into the Fray","Into the Fray"
"Jiwari, the Earth Aflame","Jiwari, the Earth Aflame"
"Oni of Wild Places","Oni of Wild Places"
"Path of Anger's Flame","Path of Anger's Flame"
"Rally the Horde","Rally the Horde"
"Ronin Cavekeeper","Ronin Cavekeeper"
"Shinen of Fury's Fire","Shinen of Fury's Fire"
"Skyfire Kirin","Skyfire Kirin"
"Sokenzan Renegade","Sokenzan Renegade"
"Sokenzan Spellblade","Sokenzan Spellblade"
"Spiraling Embers","Spiraling Embers"
"Sunder from Within","Sunder from Within"
"Thoughts of Ruin","Thoughts of Ruin"
"Undying Flames","Undying Flames"
"Yuki-Onna","Yuki-Onna"
"Arashi, the Sky Asunder","Arashi, the Sky Asunder"
"Ayumi, the Last Visitor","Ayumi, the Last Visitor"
"Bounteous Kirin","Bounteous Kirin"
"Briarknit Kami","Briarknit Kami"
"Dense Canopy","Dense Canopy"
"Descendant of Masumaro","Descendant of Masumaro"
"Dosan's Oldest Chant","Dosan's Oldest Chant"
"Elder Pine of Jukai","Elder Pine of Jukai"
"Endless Swarm","Endless Swarm"
"Fiddlehead Kami","Fiddlehead Kami"
"Ghost-Lit Nourisher","Ghost-Lit Nourisher"
"Haru-Onna","Haru-Onna"
"Inner Calm, Outer Strength","Inner Calm, Outer Strength"
"Kami of the Tended Garden","Kami of the Tended Garden"
"Kashi-Tribe Elite","Kashi-Tribe Elite"
"Masumaro, First to Live","Masumaro, First to Live"
"Matsu-Tribe Birdstalker","Matsu-Tribe Birdstalker"
"Molting Skin","Molting Skin"
"Nightsoil Kami","Nightsoil Kami"
"Promised Kannushi","Promised Kannushi"
"Reki, the History of Kamigawa","Reki, the History of Kamigawa"
"Rending Vines","Rending Vines"
"Sakura-Tribe Scout","Sakura-Tribe Scout"
"Sasaya, Orochi Ascendant","Sasaya, Orochi Ascendant"
"Sasaya's Essence","Sasaya's Essence"
"Seed the Land","Seed the Land"
"Seek the Horizon","Seek the Horizon"
"Sekki, Seasons' Guide","Sekki, Seasons' Guide"
"Shinen of Life's Roar","Shinen of Life's Roar"
"Stampeding Serow","Stampeding Serow"
"Iname as One","Iname as One"
"Ashes of the Fallen","Ashes of the Fallen"
"Blood Clock","Blood Clock"
"Ebony Owl Netsuke","Ebony Owl Netsuke"
"Ivory Crane Netsuke","Ivory Crane Netsuke"
"Manriki-Gusari","Manriki-Gusari"
"O-Naginata","O-Naginata"
"Pithing Needle","Pithing Needle"
"Scroll of Origins","Scroll of Origins"
"Soratami Cloud Chariot","Soratami Cloud Chariot"
"Wine of Blood and Iron","Wine of Blood and Iron"
"Mikokoro, Center of the Sea","Mikokoro, Center of the Sea"
"Miren, the Moaning Well","Miren, the Moaning Well"
"Oboro, Palace in the Clouds","Oboro, Palace in the Clouds"
"Tomb of Urami","Tomb of Urami"
"Auratouched Mage","Auratouched Mage"
"Bathe in Light","Bathe in Light"
"Benevolent Ancestor","Benevolent Ancestor"
"Blazing Archon","Blazing Archon"
"Boros Fury-Shield","Boros Fury-Shield"
"Caregiver","Caregiver"
"Chant of Vitu-Ghazi","Chant of Vitu-Ghazi"
"Concerted Effort","Concerted Effort"
"Conclave Equenaut","Conclave Equenaut"
"Conclave Phalanx","Conclave Phalanx"
"Conclave's Blessing","Conclave's Blessing"
"Courier Hawk","Courier Hawk"
"Devouring Light","Devouring Light"
"Divebomber Griffin","Divebomber Griffin"
"Dromad Purebred","Dromad Purebred"
"Faith's Fetters","Faith's Fetters"
"Festival of the Guildpact","Festival of the Guildpact"
"Flickerform","Flickerform"
"Gate Hound","Gate Hound"
"Ghosts of the Innocent","Ghosts of the Innocent"
"Hour of Reckoning","Hour of Reckoning"
"Hunted Lammasu","Hunted Lammasu"
"Leave No Trace","Leave No Trace"
"Light of Sanction","Light of Sanction"
"Loxodon Gatekeeper","Loxodon Gatekeeper"
"Nightguard Patrol","Nightguard Patrol"
"Oathsworn Giant","Oathsworn Giant"
"Sandsower","Sandsower"
"Screeching Griffin","Screeching Griffin"
"Seed Spark","Seed Spark"
"Suppression Field","Suppression Field"
"Three Dreams","Three Dreams"
"Twilight Drover","Twilight Drover"
"Veteran Armorer","Veteran Armorer"
"Votary of the Conclave","Votary of the Conclave"
"Wojek Apothecary","Wojek Apothecary"
"Wojek Siren","Wojek Siren"
"Belltower Sphinx","Belltower Sphinx"
"Cerulean Sphinx","Cerulean Sphinx"
"Compulsive Research","Compulsive Research"
"Convolute","Convolute"
"Copy Enchantment","Copy Enchantment"
"Dizzy Spell","Dizzy Spell"
"Drake Familiar","Drake Familiar"
"Dream Leash","Dream Leash"
"Drift of Phantasms","Drift of Phantasms"
"Ethereal Usher","Ethereal Usher"
"Eye of the Storm","Eye of the Storm"
"Flight of Fancy","Flight of Fancy"
"Flow of Ideas","Flow of Ideas"
"Followed Footsteps","Followed Footsteps"
"Grayscaled Gharial","Grayscaled Gharial"
"Grozoth","Grozoth"
"Halcyon Glaze","Halcyon Glaze"
"Hunted Phantasm","Hunted Phantasm"
"Induce Paranoia","Induce Paranoia"
"Lore Broker","Lore Broker"
"Mark of Eviction","Mark of Eviction"
"Mnemonic Nexus","Mnemonic Nexus"
"Muddle the Mixture","Muddle the Mixture"
"Peel from Reality","Peel from Reality"
"Quickchange","Quickchange"
"Spawnbroker","Spawnbroker"
"Stasis Cell","Stasis Cell"
"Surveilling Sprite","Surveilling Sprite"
"Tattered Drake","Tattered Drake"
"Telling Time","Telling Time"
"Terraformer","Terraformer"
"Tidewater Minion","Tidewater Minion"
"Tunnel Vision","Tunnel Vision"
"Vedalken Dismisser","Vedalken Dismisser"
"Vedalken Entrancer","Vedalken Entrancer"
"Wizened Snitches","Wizened Snitches"
"Zephyr Spirit","Zephyr Spirit"
"Blood Funnel","Blood Funnel"
"Brainspoil","Brainspoil"
"Carrion Howler","Carrion Howler"
"Clinging Darkness","Clinging Darkness"
"Darkblast","Darkblast"
"Dimir House Guard","Dimir House Guard"
"Dimir Machinations","Dimir Machinations"
"Disembowel","Disembowel"
"Empty the Catacombs","Empty the Catacombs"
"Golgari Thug","Golgari Thug"
"Helldozer","Helldozer"
"Hex","Hex"
"Hunted Horror","Hunted Horror"
"Infectious Host","Infectious Host"
"Keening Banshee","Keening Banshee"
"Last Gasp","Last Gasp"
"Mausoleum Turnkey","Mausoleum Turnkey"
"Moonlight Bargain","Moonlight Bargain"
"Mortipede","Mortipede"
"Necromantic Thirst","Necromantic Thirst"
"Necroplasm","Necroplasm"
"Netherborn Phalanx","Netherborn Phalanx"
"Nightmare Void","Nightmare Void"
"Ribbons of Night","Ribbons of Night"
"Roofstalker Wight","Roofstalker Wight"
"Sadistic Augermage","Sadistic Augermage"
"Sewerdreg","Sewerdreg"
"Shred Memory","Shred Memory"
"Sins of the Past","Sins of the Past"
"Stinkweed Imp","Stinkweed Imp"
"Strands of Undeath","Strands of Undeath"
"Thoughtpicker Witch","Thoughtpicker Witch"
"Undercity Shade","Undercity Shade"
"Vigor Mortis","Vigor Mortis"
"Vindictive Mob","Vindictive Mob"
"Woebringer Demon","Woebringer Demon"
"Barbarian Riftcutter","Barbarian Riftcutter"
"Blockbuster","Blockbuster"
"Breath of Fury","Breath of Fury"
"Char","Char"
"Cleansing Beam","Cleansing Beam"
"Coalhauler Swine","Coalhauler Swine"
"Dogpile","Dogpile"
"Excruciator","Excruciator"
"Fiery Conclusion","Fiery Conclusion"
"Flame Fusillade","Flame Fusillade"
"Flash Conscription","Flash Conscription"
"Galvanic Arc","Galvanic Arc"
"Goblin Fire Fiend","Goblin Fire Fiend"
"Greater Forgeling","Greater Forgeling"
"Hammerfist Giant","Hammerfist Giant"
"Hunted Dragon","Hunted Dragon"
"Incite Hysteria","Incite Hysteria"
"Indentured Oaf","Indentured Oaf"
"Instill Furor","Instill Furor"
"Mindmoil","Mindmoil"
"Molten Sentry","Molten Sentry"
"Ordruun Commando","Ordruun Commando"
"Rain of Embers","Rain of Embers"
"Reroute","Reroute"
"Sabertooth Alley Cat","Sabertooth Alley Cat"
"Seismic Spike","Seismic Spike"
"Sell-Sword Brute","Sell-Sword Brute"
"Sparkmage Apprentice","Sparkmage Apprentice"
"Stoneshaker Shaman","Stoneshaker Shaman"
"Surge of Zeal","Surge of Zeal"
"Torpid Moloch","Torpid Moloch"
"Viashino Fangtail","Viashino Fangtail"
"Viashino Slasher","Viashino Slasher"
"Warp World","Warp World"
"War-Torch Goblin","War-Torch Goblin"
"Wojek Embermage","Wojek Embermage"
"Bramble Elemental","Bramble Elemental"
"Carven Caryatid","Carven Caryatid"
"Chord of Calling","Chord of Calling"
"Civic Wayfinder","Civic Wayfinder"
"Dowsing Shaman","Dowsing Shaman"
"Dryad's Caress","Dryad's Caress"
"Elvish Skysweeper","Elvish Skysweeper"
"Fists of Ironwood","Fists of Ironwood"
"Gather Courage","Gather Courage"
"Golgari Brownscale","Golgari Brownscale"
"Golgari Grave-Troll","Golgari Grave-Troll"
"Goliath Spider","Goliath Spider"
"Greater Mossdog","Greater Mossdog"
"Hunted Troll","Hunted Troll"
"Ivy Dancer","Ivy Dancer"
"Life from the Loam","Life from the Loam"
"Moldervine Cloak","Moldervine Cloak"
"Nullmage Shepherd","Nullmage Shepherd"
"Overwhelm","Overwhelm"
"Perilous Forays","Perilous Forays"
"Primordial Sage","Primordial Sage"
"Rolling Spoil","Rolling Spoil"
"Root-Kin Ally","Root-Kin Ally"
"Scatter the Seeds","Scatter the Seeds"
"Scion of the Wild","Scion of the Wild"
"Siege Wurm","Siege Wurm"
"Stone-Seeder Hierophant","Stone-Seeder Hierophant"
"Sundering Vitae","Sundering Vitae"
"Transluminant","Transluminant"
"Trophy Hunter","Trophy Hunter"
"Ursapine","Ursapine"
"Vinelasher Kudzu","Vinelasher Kudzu"
"Agrus Kos, Wojek Veteran","Agrus Kos, Wojek Veteran"
"Autochthon Wurm","Autochthon Wurm"
"Bloodbond March","Bloodbond March"
"Boros Swiftblade","Boros Swiftblade"
"Brightflame","Brightflame"
"Chorus of the Conclave","Chorus of the Conclave"
"Circu, Dimir Lobotomist","Circu, Dimir Lobotomist"
"Clutch of the Undercity","Clutch of the Undercity"
"Congregation at Dawn","Congregation at Dawn"
"Consult the Necrosages","Consult the Necrosages"
"Dimir Cutpurse","Dimir Cutpurse"
"Dimir Doppelganger","Dimir Doppelganger"
"Dimir Infiltrator","Dimir Infiltrator"
"Drooling Groodion","Drooling Groodion"
"Firemane Angel","Firemane Angel"
"Flame-Kin Zealot","Flame-Kin Zealot"
"Glare of Subdual","Glare of Subdual"
"Glimpse the Unthinkable","Glimpse the Unthinkable"
"Golgari Germination","Golgari Germination"
"Golgari Rotwurm","Golgari Rotwurm"
"Grave-Shell Scarab","Grave-Shell Scarab"
"Guardian of Vitu-Ghazi","Guardian of Vitu-Ghazi"
"Loxodon Hierarch","Loxodon Hierarch"
"Mindleech Mass","Mindleech Mass"
"Moroii","Moroii"
"Perplex","Perplex"
"Phytohydra","Phytohydra"
"Pollenbright Wings","Pollenbright Wings"
"Psychic Drain","Psychic Drain"
"Rally the Righteous","Rally the Righteous"
"Razia, Boros Archangel","Razia, Boros Archangel"
"Razia's Purification","Razia's Purification"
"Savra, Queen of the Golgari","Savra, Queen of the Golgari"
"Searing Meditation","Searing Meditation"
"Seeds of Strength","Seeds of Strength"
"Selesnya Evangel","Selesnya Evangel"
"Selesnya Sagittars","Selesnya Sagittars"
"Shambling Shell","Shambling Shell"
"Sisters of Stone Death","Sisters of Stone Death"
"Sunhome Enforcer","Sunhome Enforcer"
"Szadek, Lord of Secrets","Szadek, Lord of Secrets"
"Thundersong Trumpeter","Thundersong Trumpeter"
"Tolsimir Wolfblood","Tolsimir Wolfblood"
"Twisted Justice","Twisted Justice"
"Vulturous Zombie","Vulturous Zombie"
"Woodwraith Corrupter","Woodwraith Corrupter"
"Woodwraith Strangler","Woodwraith Strangler"
"Boros Guildmage","Boros Guildmage"
"Boros Recruit","Boros Recruit"
"Centaur Safeguard","Centaur Safeguard"
"Gaze of the Gorgon","Gaze of the Gorgon"
"Golgari Guildmage","Golgari Guildmage"
"Lurking Informant","Lurking Informant"
"Master Warcraft","Master Warcraft"
"Privileged Position","Privileged Position"
"Selesnya Guildmage","Selesnya Guildmage"
"Shadow of Doubt","Shadow of Doubt"
"Bloodletter Quill","Bloodletter Quill"
"Boros Signet","Boros Signet"
"Bottled Cloister","Bottled Cloister"
"Cloudstone Curio","Cloudstone Curio"
"Crown of Convergence","Crown of Convergence"
"Cyclopean Snare","Cyclopean Snare"
"Dimir Signet","Dimir Signet"
"Glass Golem","Glass Golem"
"Golgari Signet","Golgari Signet"
"Grifter's Blade","Grifter's Blade"
"Junktroller","Junktroller"
"Leashling","Leashling"
"Nullstone Gargoyle","Nullstone Gargoyle"
"Pariah's Shield","Pariah's Shield"
"Peregrine Mask","Peregrine Mask"
"Plague Boiler","Plague Boiler"
"Selesnya Signet","Selesnya Signet"
"Spectral Searchlight","Spectral Searchlight"
"Sunforger","Sunforger"
"Terrarion","Terrarion"
"Voyager Staff","Voyager Staff"
"Boros Garrison","Boros Garrison"
"Dimir Aqueduct","Dimir Aqueduct"
"Duskmantle, House of Shadow","Duskmantle, House of Shadow"
"Golgari Rot Farm","Golgari Rot Farm"
"Overgrown Tomb","Overgrown Tomb"
"Sacred Foundry","Sacred Foundry"
"Selesnya Sanctuary","Selesnya Sanctuary"
"Sunhome, Fortress of the Legion","Sunhome, Fortress of the Legion"
"Svogthos, the Restless Tomb","Svogthos, the Restless Tomb"
"Temple Garden","Temple Garden"
"Vitu-Ghazi, the City-Tree","Vitu-Ghazi, the City-Tree"
"Watery Grave","Watery Grave"
"Calciderm","Calciderm"
"Reckless Wurm","Reckless Wurm"
"Yixlid Jailer","Yixlid Jailer"
"Zoetic Cavern","Zoetic Cavern"
"Dauntless Dourbark","Dauntless Dourbark"
"Cenn's Tactician","Cenn's Tactician"
"Oona's Blackguard","Oona's Blackguard"
"Boggart Ram-Gang","Boggart Ram-Gang"
"Wilt-Leaf Cavaliers","Wilt-Leaf Cavaliers"
"Duergar Hedge-Mage","Duergar Hedge-Mage"
"Selkie Hedge-Mage","Selkie Hedge-Mage"
"Absolver Thrull","Absolver Thrull"
"Belfry Spirit","Belfry Spirit"
"Benediction of Moons","Benediction of Moons"
"Droning Bureaucrats","Droning Bureaucrats"
"Ghost Warden","Ghost Warden"
"Ghostway","Ghostway"
"Graven Dominator","Graven Dominator"
"Guardian's Magemark","Guardian's Magemark"
"Harrier Griffin","Harrier Griffin"
"Leyline of the Meek","Leyline of the Meek"
"Lionheart Maverick","Lionheart Maverick"
"Martyred Rusalka","Martyred Rusalka"
"Order of the Stars","Order of the Stars"
"Shadow Lance","Shadow Lance"
"Shrieking Grotesque","Shrieking Grotesque"
"Sinstriker's Will","Sinstriker's Will"
"Skyrider Trainee","Skyrider Trainee"
"Spelltithe Enforcer","Spelltithe Enforcer"
"Storm Herd","Storm Herd"
"To Arms!","To Arms!"
"Withstand","Withstand"
"Aetherplasm","Aetherplasm"
"Crystal Seer","Crystal Seer"
"Drowned Rusalka","Drowned Rusalka"
"Frazzle","Frazzle"
"Gigadrowse","Gigadrowse"
"Hatching Plans","Hatching Plans"
"Infiltrator's Magemark","Infiltrator's Magemark"
"Leyline of Singularity","Leyline of Singularity"
"Mimeofacture","Mimeofacture"
"Quicken","Quicken"
"Repeal","Repeal"
"Runeboggle","Runeboggle"
"Sky Swallower","Sky Swallower"
"Steamcore Weird","Steamcore Weird"
"Stratozeppelid","Stratozeppelid"
"Thunderheads","Thunderheads"
"Torch Drake","Torch Drake"
"Train of Thought","Train of Thought"
"Vacuumelt","Vacuumelt"
"Vedalken Plotter","Vedalken Plotter"
"Vertigo Spawn","Vertigo Spawn"
"Abyssal Nocturnus","Abyssal Nocturnus"
"Caustic Rain","Caustic Rain"
"Cry of Contrition","Cry of Contrition"
"Cryptwailing","Cryptwailing"
"Daggerclaw Imp","Daggerclaw Imp"
"Douse in Gloom","Douse in Gloom"
"Exhumer Thrull","Exhumer Thrull"
"Hissing Miasma","Hissing Miasma"
"Leyline of the Void","Leyline of the Void"
"Necromancer's Magemark","Necromancer's Magemark"
"Orzhov Euthanist","Orzhov Euthanist"
"Ostiary Thrull","Ostiary Thrull"
"Plagued Rusalka","Plagued Rusalka"
"Poisonbelly Ogre","Poisonbelly Ogre"
"Restless Bones","Restless Bones"
"Revenant Patriarch","Revenant Patriarch"
"Sanguine Praetor","Sanguine Praetor"
"Seize the Soul","Seize the Soul"
"Skeletal Vampire","Skeletal Vampire"
"Smogsteed Rider","Smogsteed Rider"
"Bloodscale Prowler","Bloodscale Prowler"
"Fencer's Magemark","Fencer's Magemark"
"Ghor-Clan Bloodscale","Ghor-Clan Bloodscale"
"Hypervolt Grasp","Hypervolt Grasp"
"Leyline of Lightning","Leyline of Lightning"
"Living Inferno","Living Inferno"
"Ogre Savant","Ogre Savant"
"Parallectric Feedback","Parallectric Feedback"
"Pyromatics","Pyromatics"
"Rabble-Rouser","Rabble-Rouser"
"Scorched Rusalka","Scorched Rusalka"
"Shattering Spree","Shattering Spree"
"Siege of Towers","Siege of Towers"
"Skarrgan Firebird","Skarrgan Firebird"
"Tin Street Hooligan","Tin Street Hooligan"
"Battering Wurm","Battering Wurm"
"Beastmaster's Magemark","Beastmaster's Magemark"
"Bioplasm","Bioplasm"
"Crash Landing","Crash Landing"
"Dryad Sophisticate","Dryad Sophisticate"
"Earth Surge","Earth Surge"
"Gatherer of Graces","Gatherer of Graces"
"Ghor-Clan Savage","Ghor-Clan Savage"
"Gristleback","Gristleback"
"Gruul Nodorog","Gruul Nodorog"
"Gruul Scrapper","Gruul Scrapper"
"Leyline of Lifeforce","Leyline of Lifeforce"
"Petrified Wood-Kin","Petrified Wood-Kin"
"Predatory Focus","Predatory Focus"
"Primeval Light","Primeval Light"
"Silhana Ledgewalker","Silhana Ledgewalker"
"Silhana Starfletcher","Silhana Starfletcher"
"Skarrgan Pit-Skulk","Skarrgan Pit-Skulk"
"Starved Rusalka","Starved Rusalka"
"Wildsize","Wildsize"
"Wurmweaver Coil","Wurmweaver Coil"
"Agent of Masks","Agent of Masks"
"Angel of Despair","Angel of Despair"
"Blind Hunter","Blind Hunter"
"Borborygmos","Borborygmos"
"Burning-Tree Bloodscale","Burning-Tree Bloodscale"
"Burning-Tree Shaman","Burning-Tree Shaman"
